anomaly_id,risk_score,depth_pct,growth_rate,location_factor,depth_contribution,growth_contribution,location_contribution
RUN_2022_3560,0.254,34.0,0.0,0.5,0.20400000000000001,0.0,0.05
RUN_2022_3585,0.254,34.0,0.0,0.5,0.20400000000000001,0.0,0.05
RUN_2022_3506,0.252949999999995,33.0,0.0,0.5494999999999501,0.198,0.0,0.05494999999999502
RUN_2022_3606,0.25237857142858516,28.0,0.0,0.8437857142858515,0.168,0.0,0.08437857142858515
RUN_2022_3912,0.2506642857143161,26.0,0.0,0.9466428571431607,0.156,0.0,0.09466428571431607
RUN_2022_3286,0.2503642857142778,29.0,0.0,0.7636428571427781,0.174,0.0,0.07636428571427782
RUN_2022_2573,0.25032142857141404,27.0,0.0,0.8832142857141402,0.162,0.0,0.08832142857141402
RUN_2022_806,0.25029285714286065,29.0,0.0,0.7629285714286067,0.174,0.0,0.07629285714286067
RUN_2022_4101,0.2502214285714186,28.0,0.0,0.8222142857141859,0.168,0.0,0.08222142857141859
RUN_2022_29,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_100,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_248,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_427,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_504,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_507,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_512,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_664,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_666,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_905,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_1219,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_1225,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_1329,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_1390,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_1482,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_1585,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_1653,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_2086,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_2087,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_2254,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_2257,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_2488,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_2538,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_2621,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_2704,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_2705,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_2843,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_2856,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_3043,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_3516,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_3542,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_3733,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_3738,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_4030,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_4424,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_4815,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_4917,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_4988,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_5136,0.25,25.0,0.0,1.0,0.15,0.0,0.1
RUN_2022_478,0.24874285714286087,25.0,0.0,0.9874285714286088,0.15,0.0,0.0987428571428609
RUN_2022_807,0.2486499999999947,28.0,0.0,0.8064999999999469,0.168,0.0,0.0806499999999947
RUN_2022_4346,0.24851428571428863,31.0,0.0,0.6251428571428863,0.186,0.0,0.06251428571428863
RUN_2022_3967,0.24802142857143605,30.0,0.0,0.6802142857143605,0.18,0.0,0.06802142857143605
RUN_2022_470,0.248,33.0,0.0,0.5,0.198,0.0,0.05
RUN_2022_675,0.248,33.0,0.0,0.5,0.198,0.0,0.05
RUN_2022_3834,0.248,33.0,0.0,0.5,0.198,0.0,0.05
RUN_2022_3986,0.248,33.0,0.0,0.5,0.198,0.0,0.05
RUN_2022_4065,0.248,33.0,0.0,0.5,0.198,0.0,0.05
RUN_2022_4198,0.248,33.0,0.0,0.5,0.198,0.0,0.05
RUN_2022_4413,0.248,33.0,0.0,0.5,0.198,0.0,0.05
RUN_2022_3290,0.24780714285716282,26.0,0.0,0.9180714285716282,0.156,0.0,0.09180714285716282
RUN_2022_227,0.24745714285714127,25.0,0.0,0.9745714285714128,0.15,0.0,0.09745714285714129
RUN_2022_762,0.24701428571428707,26.0,0.0,0.9101428571428707,0.156,0.0,0.09101428571428707
RUN_2022_251,0.24698571428571425,28.0,0.0,0.7898571428571424,0.168,0.0,0.07898571428571424
RUN_2022_3597,0.2457928571429033,31.0,0.0,0.597928571429033,0.186,0.0,0.059792857142903305
RUN_2022_1152,0.24534285714285683,25.0,0.0,0.9534285714285683,0.15,0.0,0.09534285714285684
RUN_2022_3624,0.24502142857142772,25.0,0.0,0.9502142857142774,0.15,0.0,0.09502142857142774
RUN_2022_3698,0.24433571428570058,28.0,0.0,0.7633571428570056,0.168,0.0,0.07633571428570057
RUN_2022_2445,0.24420000000000958,29.0,0.0,0.7020000000000957,0.174,0.0,0.07020000000000957
RUN_2022_116,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_288,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_630,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_848,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_892,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_1372,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_1397,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_1408,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_1783,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_2393,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_2613,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_2620,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_2779,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_2867,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_2873,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_2887,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_3226,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_3512,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_3810,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_3890,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_3951,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_3981,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_4104,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_4401,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_4420,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_4519,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_4625,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_4913,0.244,24.0,0.0,1.0,0.144,0.0,0.1
RUN_2022_709,0.24340000000000017,25.0,0.0,0.9340000000000016,0.15,0.0,0.09340000000000016
RUN_2022_1701,0.24328571428569765,25.0,0.0,0.9328571428569765,0.15,0.0,0.09328571428569765
RUN_2022_3607,0.24274285714285881,26.0,0.0,0.8674285714285881,0.156,0.0,0.08674285714285881
RUN_2022_3593,0.2423285714285864,32.0,0.0,0.503285714285864,0.192,0.0,0.050328571428586405
RUN_2022_3983,0.24225714285714953,26.0,0.0,0.8625714285714952,0.156,0.0,0.08625714285714953
RUN_2022_280,0.242,32.0,0.0,0.5,0.192,0.0,0.05
RUN_2022_282,0.242,32.0,0.0,0.5,0.192,0.0,0.05
RUN_2022_1163,0.242,32.0,0.0,0.5,0.192,0.0,0.05
RUN_2022_1280,0.242,32.0,0.0,0.5,0.192,0.0,0.05
RUN_2022_3064,0.242,32.0,0.0,0.5,0.192,0.0,0.05
RUN_2022_3212,0.242,32.0,0.0,0.5,0.192,0.0,0.05
RUN_2022_3528,0.242,32.0,0.0,0.5,0.192,0.0,0.05
RUN_2022_3561,0.242,32.0,0.0,0.5,0.192,0.0,0.05
RUN_2022_3592,0.242,32.0,0.0,0.5,0.192,0.0,0.05
RUN_2022_3934,0.242,32.0,0.0,0.5,0.192,0.0,0.05
RUN_2022_70,0.2418071428571429,27.0,0.0,0.7980714285714288,0.162,0.0,0.07980714285714288
RUN_2022_3281,0.2412928571428721,29.0,0.0,0.6729285714287211,0.174,0.0,0.06729285714287211
RUN_2022_3697,0.23997857142855356,28.0,0.0,0.7197857142855355,0.168,0.0,0.07197857142855356
RUN_2022_1683,0.23958571428571718,31.0,0.0,0.5358571428571719,0.186,0.0,0.05358571428571719
RUN_2022_2410,0.239421428571424,31.0,0.0,0.53421428571424,0.186,0.0,0.053421428571424005
RUN_2022_3788,0.23899285714285048,24.0,0.0,0.949928571428505,0.144,0.0,0.0949928571428505
RUN_2022_272,0.23871428571428402,24.0,0.0,0.9471428571428403,0.144,0.0,0.09471428571428403
RUN_2022_287,0.23864285714285507,26.0,0.0,0.8264285714285506,0.156,0.0,0.08264285714285508
RUN_2022_3594,0.23836428571432564,31.0,0.0,0.5236428571432563,0.186,0.0,0.05236428571432564
RUN_2022_33,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_67,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_109,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_140,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_231,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_378,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_741,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_859,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_893,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_1290,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_1295,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_1409,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_1479,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_1595,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_1597,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_1962,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_2093,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_2256,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_2386,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_2506,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_2536,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_2826,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_3328,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_3336,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_3613,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_3713,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_4048,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_4106,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_4115,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_4169,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_4390,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_4425,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_4911,0.23800000000000002,23.0,0.0,1.0,0.138,0.0,0.1
RUN_2022_3526,0.2379428571428372,31.0,0.0,0.5194285714283718,0.186,0.0,0.05194285714283719
RUN_2022_356,0.23775714285714225,26.0,0.0,0.8175714285714224,0.156,0.0,0.08175714285714225
RUN_2022_3517,0.2375642857142749,23.0,0.0,0.995642857142749,0.138,0.0,0.0995642857142749
RUN_2022_3125,0.23750000000002078,30.0,0.0,0.5750000000002079,0.18,0.0,0.05750000000002079
RUN_2022_1264,0.23695714285713723,24.0,0.0,0.9295714285713724,0.144,0.0,0.09295714285713724
RUN_2022_4776,0.23670714285713412,28.0,0.0,0.6870714285713413,0.168,0.0,0.06870714285713413
RUN_2022_3523,0.23650714285714744,26.0,0.0,0.8050714285714743,0.156,0.0,0.08050714285714744
RUN_2022_3918,0.23632142857144522,28.0,0.0,0.6832142857144521,0.168,0.0,0.06832142857144521
RUN_2022_2414,0.236,31.0,0.0,0.5,0.186,0.0,0.05
RUN_2022_3250,0.236,31.0,0.0,0.5,0.186,0.0,0.05
RUN_2022_3379,0.236,31.0,0.0,0.5,0.186,0.0,0.05
RUN_2022_3574,0.236,31.0,0.0,0.5,0.186,0.0,0.05
RUN_2022_3591,0.236,31.0,0.0,0.5,0.186,0.0,0.05
RUN_2022_4082,0.236,31.0,0.0,0.5,0.186,0.0,0.05
RUN_2022_4086,0.236,31.0,0.0,0.5,0.186,0.0,0.05
RUN_2022_4647,0.236,31.0,0.0,0.5,0.186,0.0,0.05
RUN_2022_1275,0.23592857142857193,29.0,0.0,0.6192857142857195,0.174,0.0,0.06192857142857196
RUN_2022_4816,0.23561428571426746,23.0,0.0,0.9761428571426742,0.138,0.0,0.09761428571426743
RUN_2022_3794,0.2355999999999975,30.0,0.0,0.5559999999999751,0.18,0.0,0.05559999999999751
RUN_2022_4099,0.23449285714281515,26.0,0.0,0.7849285714281515,0.156,0.0,0.07849285714281516
RUN_2022_2505,0.23395714285715077,23.0,0.0,0.9595714285715076,0.138,0.0,0.09595714285715076
RUN_2022_3520,0.23315714285711667,24.0,0.0,0.8915714285711667,0.144,0.0,0.08915714285711668
RUN_2022_3152,0.23273571428570722,23.0,0.0,0.9473571428570722,0.138,0.0,0.09473571428570722
RUN_2022_211,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_213,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_214,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_365,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_375,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_426,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_428,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_429,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_628,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_748,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_847,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_1054,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_1228,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_1256,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_1296,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_1344,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_1416,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_1675,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_2437,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_2549,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_2618,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_2828,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_2837,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_3147,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_3301,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_3304,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_3327,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_3468,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_3878,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_3905,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_4105,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_4173,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_4244,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_4382,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_4616,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_4632,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_4887,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_4987,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_5129,0.232,22.0,0.0,1.0,0.132,0.0,0.1
RUN_2022_2444,0.23192142857143438,26.0,0.0,0.7592142857143439,0.156,0.0,0.0759214285714344
RUN_2022_4348,0.23192142857140527,29.0,0.0,0.5792142857140529,0.174,0.0,0.05792142857140529
RUN_2022_3805,0.23107142857139534,22.0,0.0,0.9907142857139531,0.132,0.0,0.09907142857139532
RUN_2022_234,0.23011428571428716,26.0,0.0,0.7411428571428718,0.156,0.0,0.07411428571428717
RUN_2022_242,0.22999999999999998,30.0,0.0,0.5,0.18,0.0,0.05
RUN_2022_281,0.22999999999999998,30.0,0.0,0.5,0.18,0.0,0.05
RUN_2022_667,0.22999999999999998,30.0,0.0,0.5,0.18,0.0,0.05
RUN_2022_2114,0.22999999999999998,30.0,0.0,0.5,0.18,0.0,0.05
RUN_2022_2464,0.22999999999999998,30.0,0.0,0.5,0.18,0.0,0.05
RUN_2022_2670,0.22999999999999998,30.0,0.0,0.5,0.18,0.0,0.05
RUN_2022_3078,0.22999999999999998,30.0,0.0,0.5,0.18,0.0,0.05
RUN_2022_3331,0.22999999999999998,30.0,0.0,0.5,0.18,0.0,0.05
RUN_2022_3590,0.22999999999999998,30.0,0.0,0.5,0.18,0.0,0.05
RUN_2022_3662,0.22999999999999998,30.0,0.0,0.5,0.18,0.0,0.05
RUN_2022_4061,0.22999999999999998,30.0,0.0,0.5,0.18,0.0,0.05
RUN_2022_4067,0.22999999999999998,30.0,0.0,0.5,0.18,0.0,0.05
RUN_2022_4140,0.22999999999999998,30.0,0.0,0.5,0.18,0.0,0.05
RUN_2022_4150,0.22999999999999998,30.0,0.0,0.5,0.18,0.0,0.05
RUN_2022_4203,0.22999999999999998,30.0,0.0,0.5,0.18,0.0,0.05
RUN_2022_3086,0.22933571428566524,22.0,0.0,0.9733571428566522,0.132,0.0,0.09733571428566523
RUN_2022_3732,0.22857142857142648,27.0,0.0,0.6657142857142649,0.162,0.0,0.06657142857142649
RUN_2022_3701,0.22849285714284218,24.0,0.0,0.8449285714284218,0.144,0.0,0.08449285714284219
RUN_2022_3603,0.22830714285716697,25.0,0.0,0.7830714285716698,0.15,0.0,0.07830714285716699
RUN_2022_3854,0.2279785714285827,23.0,0.0,0.8997857142858265,0.138,0.0,0.08997857142858266
RUN_2022_3504,0.22648571428570097,29.0,0.0,0.5248571428570098,0.174,0.0,0.05248571428570098
RUN_2022_3130,0.22609999999999336,22.0,0.0,0.9409999999999334,0.132,0.0,0.09409999999999336
RUN_2022_3702,0.22605714285715245,23.0,0.0,0.8805714285715242,0.138,0.0,0.08805714285715242
RUN_2022_25,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_31,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_96,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_511,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_533,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_535,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_632,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_1055,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_1078,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_1287,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_1384,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_1403,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_1799,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_1811,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_1958,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_2092,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_2208,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_2310,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_2366,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_2405,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_2448,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_2499,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_2804,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_2844,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_2866,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_2875,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_2885,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_2933,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_2958,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_3036,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_3039,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_3087,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_3222,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_3223,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_3316,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_3509,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_3705,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_3707,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_3785,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_3857,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_3881,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_3947,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_3980,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_4032,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_4057,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_4166,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_4177,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_4219,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_4224,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_4241,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_4417,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_4426,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_4522,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_4599,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_4837,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_4971,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_5035,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_5157,0.226,21.0,0.0,1.0,0.126,0.0,0.1
RUN_2022_303,0.2257142857142874,29.0,0.0,0.517142857142874,0.174,0.0,0.051714285714287406
RUN_2022_3277,0.2257071428571279,28.0,0.0,0.5770714285712789,0.168,0.0,0.05770714285712789
RUN_2022_3853,0.22554285714286587,23.0,0.0,0.8754285714286587,0.138,0.0,0.08754285714286587
RUN_2022_3700,0.2248142857142749,24.0,0.0,0.808142857142749,0.144,0.0,0.0808142857142749
RUN_2022_40,0.22439285714285695,23.0,0.0,0.8639285714285694,0.138,0.0,0.08639285714285694
RUN_2022_2220,0.22399999999999998,29.0,0.0,0.5,0.174,0.0,0.05
RUN_2022_3234,0.22399999999999998,29.0,0.0,0.5,0.174,0.0,0.05
RUN_2022_3553,0.22399999999999998,29.0,0.0,0.5,0.174,0.0,0.05
RUN_2022_3568,0.22399999999999998,29.0,0.0,0.5,0.174,0.0,0.05
RUN_2022_3576,0.22399999999999998,29.0,0.0,0.5,0.174,0.0,0.05
RUN_2022_4301,0.22399999999999998,29.0,0.0,0.5,0.174,0.0,0.05
RUN_2022_4310,0.22399999999999998,29.0,0.0,0.5,0.174,0.0,0.05
RUN_2022_1092,0.22254285714285443,21.0,0.0,0.9654285714285444,0.126,0.0,0.09654285714285445
RUN_2022_2193,0.22195714285714974,22.0,0.0,0.8995714285714972,0.132,0.0,0.08995714285714973
RUN_2022_3151,0.2219071428571146,21.0,0.0,0.9590714285711458,0.126,0.0,0.09590714285711459
RUN_2022_805,0.22146428571428,25.0,0.0,0.7146428571428,0.15,0.0,0.07146428571428
RUN_2022_277,0.22127142857143006,24.0,0.0,0.7727142857143008,0.144,0.0,0.07727142857143009
RUN_2022_4098,0.22120714285709878,24.0,0.0,0.7720714285709879,0.144,0.0,0.07720714285709879
RUN_2022_5159,0.22097142857139157,21.0,0.0,0.9497142857139157,0.126,0.0,0.09497142857139157
RUN_2022_2528,0.22033571428572968,21.0,0.0,0.9433571428572967,0.126,0.0,0.09433571428572968
RUN_2022_34,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_438,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_545,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_696,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_1185,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_1226,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_1402,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_1421,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_1422,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_1563,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_1598,0.22,20.0,0.0,1.0,0.12,0.0,0.1
RUN_2022_1639,0.22,20.0,0.0,1.0,0.12,0.0,0.1
